order_id,customer_id,product_id,category,order_date,order_month,quantity,unit_price,discount_pct,order_value,gross_margin,is_returned,net_revenue,net_margin,acquisition_channel,device
ORD0003999,CUST00710,PROD0070,Home & Living,2022-07-25,2022-07,2,75.93,0.15,129.08,76.16,0,129.08,76.16,Email,Desktop
ORD0004000,CUST00711,PROD0063,Accessories,2024-03-14,2024-03,1,72.45,0,72.45,24.63,0,72.45,24.63,Email,Mobile
ORD0004001,CUST00711,PROD0176,Home & Living,2023-12-02,2023-12,1,51.13,0.15,43.46,12.17,0,43.46,12.17,Email,Mobile
ORD0004002,CUST00711,PROD0193,Sports,2023-10-10,2023-10,3,95.75,0.1,258.53,82.73,1,0.0,0.0,Email,Mobile
ORD0004003,CUST00712,PROD0158,Home & Living,2023-02-23,2023-02,2,50.83,0,101.66,47.78,0,101.66,47.78,Influencer,Mobile
ORD0004004,CUST00712,PROD0189,Home & Living,2023-06-03,2023-06,2,100.23,0,200.46,122.28,1,0.0,0.0,Influencer,Mobile
ORD0004005,CUST00713,PROD0115,Accessories,2023-02-09,2023-02,2,74.34,0.1,133.81,77.61,0,133.81,77.61,Email,Desktop
ORD0004006,CUST00713,PROD0040,Beauty,2022-12-29,2022-12,3,42.24,0.15,107.71,44.16,1,0.0,0.0,Email,Desktop
ORD0004007,CUST00713,PROD0025,Footwear,2022-05-23,2022-05,1,78.3,0,78.3,25.84,1,0.0,0.0,Email,Desktop
ORD0004008,CUST00713,PROD0184,Sports,2024-03-07,2024-03,2,135.08,0.15,229.64,62.0,0,229.64,62.0,Email,Desktop
ORD0004009,CUST00713,PROD0182,Accessories,2024-01-26,2024-01,2,22.63,0.15,38.47,14.62,1,0.0,0.0,Email,Desktop
ORD0004010,CUST00713,PROD0001,Accessories,2023-02-07,2023-02,3,40.31,0.1,108.84,38.09,1,0.0,0.0,Email,Desktop
ORD0004011,CUST00713,PROD0154,Sports,2022-07-03,2022-07,2,137.38,0.1,247.28,66.77,1,0.0,0.0,Email,Desktop
ORD0004012,CUST00713,PROD0188,Footwear,2024-01-13,2024-01,1,148.41,0.1,133.57,78.81,0,133.57,78.81,Email,Desktop
ORD0004013,CUST00713,PROD0094,Home & Living,2023-04-05,2023-04,1,56.47,0.1,50.82,32.02,0,50.82,32.02,Email,Desktop
ORD0004014,CUST00713,PROD0008,Footwear,2022-12-27,2022-12,3,151.56,0.15,386.48,235.75,0,386.48,235.75,Email,Desktop
ORD0004015,CUST00714,PROD0033,Sports,2022-03-28,2022-03,2,54.48,0,108.96,30.51,0,108.96,30.51,Organic Search,Mobile
ORD0004016,CUST00714,PROD0018,Clothing,2023-12-31,2023-12,3,45.54,0,136.62,61.48,0,136.62,61.48,Organic Search,Mobile
ORD0004017,CUST00714,PROD0126,Sports,2023-11-13,2023-11,3,92.2,0,276.6,177.02,0,276.6,177.02,Organic Search,Mobile
ORD0004018,CUST00714,PROD0180,Sports,2024-02-06,2024-02,1,57.83,0,57.83,32.38,0,57.83,32.38,Organic Search,Mobile
ORD0004019,CUST00714,PROD0145,Clothing,2022-03-15,2022-03,3,70.32,0,210.96,126.58,0,210.96,126.58,Organic Search,Mobile
ORD0004020,CUST00714,PROD0134,Accessories,2022-11-20,2022-11,3,24.1,0,72.3,40.49,0,72.3,40.49,Organic Search,Mobile
ORD0004021,CUST00714,PROD0093,Footwear,2023-04-10,2023-04,3,85.42,0,256.26,146.07,0,256.26,146.07,Organic Search,Mobile
ORD0004022,CUST00714,PROD0061,Home & Living,2022-10-06,2022-10,1,136.85,0,136.85,50.63,0,136.85,50.63,Organic Search,Mobile
ORD0004023,CUST00715,PROD0106,Footwear,2022-05-13,2022-05,3,188.1,0.05,536.08,230.51,0,536.08,230.51,Paid Social,Desktop
ORD0004024,CUST00715,PROD0187,Clothing,2023-10-11,2023-10,3,104.59,0.1,282.39,124.25,0,282.39,124.25,Paid Social,Desktop
ORD0004025,CUST00715,PROD0070,Home & Living,2022-11-14,2022-11,2,75.93,0.05,144.27,85.12,0,144.27,85.12,Paid Social,Desktop
ORD0004026,CUST00715,PROD0060,Footwear,2022-06-26,2022-06,3,104.31,0.1,281.64,81.68,0,281.64,81.68,Paid Social,Desktop
ORD0004027,CUST00715,PROD0097,Clothing,2024-01-27,2024-01,1,60.58,0.05,57.55,16.69,0,57.55,16.69,Paid Social,Desktop
ORD0004028,CUST00715,PROD0158,Home & Living,2023-01-11,2023-01,3,50.83,0,152.49,71.67,0,152.49,71.67,Paid Social,Desktop
ORD0004029,CUST00715,PROD0089,Sports,2022-12-30,2022-12,1,40.38,0.1,36.34,11.99,1,0.0,0.0,Paid Social,Desktop
ORD0004030,CUST00715,PROD0152,Accessories,2023-01-12,2023-01,2,36.62,0.05,69.58,30.62,0,69.58,30.62,Paid Social,Desktop
ORD0004031,CUST00716,PROD0194,Accessories,2023-08-25,2023-08,2,80.84,0,161.68,82.46,0,161.68,82.46,Organic Search,Desktop
ORD0004032,CUST00716,PROD0114,Beauty,2023-11-05,2023-11,3,25.83,0,77.49,31.77,0,77.49,31.77,Organic Search,Desktop
ORD0004033,CUST00716,PROD0183,Clothing,2023-12-29,2023-12,2,78.37,0,156.74,94.04,0,156.74,94.04,Organic Search,Desktop
ORD0004034,CUST00717,PROD0049,Home & Living,2023-04-20,2023-04,3,60.55,0.1,163.48,63.76,0,163.48,63.76,Email,Mobile
ORD0004035,CUST00717,PROD0098,Home & Living,2023-02-04,2023-02,3,101.77,0.1,274.78,115.41,0,274.78,115.41,Email,Mobile
ORD0004036,CUST00717,PROD0062,Accessories,2023-10-17,2023-10,2,85.04,0,170.08,71.43,0,170.08,71.43,Email,Mobile
ORD0004037,CUST00717,PROD0121,Clothing,2022-10-19,2022-10,2,86.37,0.1,155.47,76.18,0,155.47,76.18,Email,Mobile
ORD0004038,CUST00717,PROD0091,Beauty,2022-12-20,2022-12,3,39.11,0.15,99.73,39.89,0,99.73,39.89,Email,Mobile
ORD0004039,CUST00717,PROD0072,Sports,2022-09-17,2022-09,3,81.55,0.2,195.72,107.65,0,195.72,107.65,Email,Mobile
ORD0004040,CUST00717,PROD0109,Sports,2024-01-10,2024-01,1,60.91,0,60.91,18.88,1,0.0,0.0,Email,Mobile
ORD0004041,CUST00717,PROD0165,Footwear,2023-07-10,2023-07,2,116.35,0,232.7,148.93,0,232.7,148.93,Email,Mobile
ORD0004042,CUST00717,PROD0059,Sports,2022-08-10,2022-08,2,76.4,0,152.8,77.93,0,152.8,77.93,Email,Mobile
ORD0004043,CUST00718,PROD0050,Home & Living,2023-09-15,2023-09,2,120.87,0.05,229.65,62.01,1,0.0,0.0,Paid Social,Tablet
ORD0004044,CUST00718,PROD0173,Footwear,2024-02-13,2024-02,2,87.72,0,175.44,75.44,0,175.44,75.44,Paid Social,Tablet
ORD0004045,CUST00718,PROD0138,Home & Living,2023-11-19,2023-11,2,126.57,0.05,240.48,108.22,0,240.48,108.22,Paid Social,Tablet
ORD0004046,CUST00718,PROD0054,Sports,2023-04-15,2023-04,3,142.4,0.05,405.84,202.92,0,405.84,202.92,Paid Social,Tablet
ORD0004047,CUST00718,PROD0102,Footwear,2023-05-07,2023-05,1,44.77,0.1,40.29,10.48,0,40.29,10.48,Paid Social,Tablet
ORD0004048,CUST00719,PROD0037,Clothing,2022-08-13,2022-08,3,99.72,0.1,269.24,102.31,0,269.24,102.31,Paid Social,Mobile
ORD0004049,CUST00719,PROD0064,Footwear,2023-05-27,2023-05,1,190.18,0.05,180.67,70.46,0,180.67,70.46,Paid Social,Mobile
ORD0004050,CUST00719,PROD0166,Clothing,2024-01-24,2024-01,1,87.15,0,87.15,54.03,1,0.0,0.0,Paid Social,Mobile
ORD0004051,CUST00719,PROD0041,Beauty,2022-11-23,2022-11,3,68.34,0,205.02,123.01,0,205.02,123.01,Paid Social,Mobile
ORD0004052,CUST00720,PROD0036,Home & Living,2023-04-01,2023-04,3,74.59,0,223.77,78.32,0,223.77,78.32,Organic Search,Desktop
ORD0004053,CUST00720,PROD0043,Footwear,2023-04-02,2023-04,1,62.01,0,62.01,38.45,1,0.0,0.0,Organic Search,Desktop
ORD0004054,CUST00720,PROD0145,Clothing,2022-12-12,2022-12,1,70.32,0,70.32,42.19,1,0.0,0.0,Organic Search,Desktop
ORD0004055,CUST00720,PROD0056,Home & Living,2023-12-12,2023-12,1,70.19,0,70.19,37.9,0,70.19,37.9,Organic Search,Desktop
ORD0004056,CUST00721,PROD0082,Beauty,2023-05-15,2023-05,2,20.0,0,40.0,26.0,0,40.0,26.0,Organic Search,Mobile
ORD0004057,CUST00721,PROD0043,Footwear,2023-12-17,2023-12,3,62.01,0,186.03,115.34,0,186.03,115.34,Organic Search,Mobile
ORD0004058,CUST00721,PROD0068,Accessories,2024-01-13,2024-01,2,58.26,0,116.52,48.94,0,116.52,48.94,Organic Search,Mobile
ORD0004059,CUST00721,PROD0114,Beauty,2023-10-30,2023-10,2,25.83,0,51.66,21.18,0,51.66,21.18,Organic Search,Mobile
ORD0004060,CUST00722,PROD0140,Home & Living,2023-09-30,2023-09,3,34.26,0.05,97.64,53.7,0,97.64,53.7,Paid Social,Mobile
ORD0004061,CUST00722,PROD0074,Beauty,2024-01-10,2024-01,2,52.12,0.1,93.82,24.39,0,93.82,24.39,Paid Social,Mobile
ORD0004062,CUST00722,PROD0162,Home & Living,2024-03-09,2024-03,1,81.32,0,81.32,35.78,1,0.0,0.0,Paid Social,Mobile
ORD0004063,CUST00722,PROD0192,Sports,2023-09-24,2023-09,3,82.92,0.1,223.88,116.42,0,223.88,116.42,Paid Social,Mobile
ORD0004064,CUST00722,PROD0130,Home & Living,2023-04-19,2023-04,3,126.57,0.05,360.72,209.22,0,360.72,209.22,Paid Social,Mobile
ORD0004065,CUST00722,PROD0149,Beauty,2024-02-09,2024-02,2,65.53,0,131.06,68.15,0,131.06,68.15,Paid Social,Mobile
ORD0004066,CUST00722,PROD0034,Clothing,2023-07-27,2023-07,3,108.12,0.05,308.14,123.26,0,308.14,123.26,Paid Social,Mobile
ORD0004067,CUST00723,PROD0149,Beauty,2023-11-03,2023-11,3,65.53,0,196.59,102.23,0,196.59,102.23,Organic Search,Desktop
ORD0004068,CUST00723,PROD0040,Beauty,2023-02-01,2023-02,3,42.24,0,126.72,51.96,0,126.72,51.96,Organic Search,Desktop
ORD0004069,CUST00723,PROD0144,Beauty,2023-05-30,2023-05,2,34.94,0,69.88,38.43,0,69.88,38.43,Organic Search,Desktop
ORD0004070,CUST00724,PROD0111,Clothing,2023-05-19,2023-05,3,72.51,0,217.53,132.69,0,217.53,132.69,Referral,Desktop
ORD0004071,CUST00724,PROD0071,Beauty,2023-07-24,2023-07,3,65.25,0.1,176.18,107.47,0,176.18,107.47,Referral,Desktop
ORD0004072,CUST00724,PROD0156,Sports,2022-12-22,2022-12,2,96.17,0.1,173.11,100.4,0,173.11,100.4,Referral,Desktop
ORD0004073,CUST00724,PROD0074,Beauty,2023-09-06,2023-09,2,52.12,0,104.24,27.1,0,104.24,27.1,Referral,Desktop
ORD0004074,CUST00724,PROD0140,Home & Living,2024-01-02,2024-01,1,34.26,0.1,30.83,16.96,1,0.0,0.0,Referral,Desktop
ORD0004075,CUST00724,PROD0137,Home & Living,2023-05-03,2023-05,3,99.54,0.1,268.76,104.82,0,268.76,104.82,Referral,Desktop
ORD0004076,CUST00724,PROD0174,Clothing,2023-09-05,2023-09,3,69.83,0,209.49,54.47,0,209.49,54.47,Referral,Desktop
ORD0004077,CUST00724,PROD0083,Clothing,2023-11-16,2023-11,2,25.2,0,50.4,27.22,0,50.4,27.22,Referral,Desktop
ORD0004078,CUST00724,PROD0089,Sports,2023-04-10,2023-04,2,40.38,0.1,72.68,23.98,1,0.0,0.0,Referral,Desktop
ORD0004079,CUST00724,PROD0180,Sports,2023-12-27,2023-12,2,57.83,0,115.66,64.77,0,115.66,64.77,Referral,Desktop
ORD0004080,CUST00724,PROD0072,Sports,2023-04-21,2023-04,3,81.55,0,244.65,134.56,1,0.0,0.0,Referral,Desktop
ORD0004081,CUST00724,PROD0184,Sports,2024-02-22,2024-02,1,135.08,0,135.08,36.47,1,0.0,0.0,Referral,Desktop
ORD0004082,CUST00724,PROD0156,Sports,2024-01-08,2024-01,1,96.17,0.1,86.55,50.2,0,86.55,50.2,Referral,Desktop
ORD0004083,CUST00725,PROD0100,Clothing,2024-03-23,2024-03,3,80.73,0.05,230.08,103.54,1,0.0,0.0,Paid Social,Desktop
ORD0004084,CUST00725,PROD0067,Clothing,2023-07-02,2023-07,2,47.62,0.05,90.48,28.95,0,90.48,28.95,Paid Social,Desktop
ORD0004085,CUST00725,PROD0164,Accessories,2024-03-17,2024-03,3,18.66,0,55.98,16.23,0,55.98,16.23,Paid Social,Desktop
ORD0004086,CUST00725,PROD0167,Footwear,2022-10-19,2022-10,3,62.12,0.05,177.04,51.34,0,177.04,51.34,Paid Social,Desktop
ORD0004087,CUST00725,PROD0178,Clothing,2023-12-21,2023-12,2,60.67,0,121.34,48.54,0,121.34,48.54,Paid Social,Desktop
ORD0004088,CUST00725,PROD0174,Clothing,2023-01-19,2023-01,2,69.83,0.05,132.68,34.5,0,132.68,34.5,Paid Social,Desktop
ORD0004089,CUST00725,PROD0099,Home & Living,2023-07-13,2023-07,1,113.39,0,113.39,41.95,0,113.39,41.95,Paid Social,Desktop
ORD0004090,CUST00726,PROD0161,Home & Living,2023-07-20,2023-07,1,33.22,0.15,28.24,16.66,0,28.24,16.66,Email,Mobile
ORD0004091,CUST00726,PROD0100,Clothing,2023-07-17,2023-07,1,80.73,0,80.73,36.33,1,0.0,0.0,Email,Mobile
ORD0004092,CUST00726,PROD0099,Home & Living,2023-08-16,2023-08,3,113.39,0,340.17,125.86,0,340.17,125.86,Email,Mobile
ORD0004093,CUST00727,PROD0126,Sports,2023-06-19,2023-06,2,92.2,0,184.4,118.02,0,184.4,118.02,Organic Search,Mobile
ORD0004094,CUST00727,PROD0057,Beauty,2022-11-30,2022-11,3,25.42,0,76.26,36.6,0,76.26,36.6,Organic Search,Mobile
ORD0004095,CUST00727,PROD0085,Accessories,2023-11-08,2023-11,2,53.78,0,107.56,51.63,0,107.56,51.63,Organic Search,Mobile
ORD0004096,CUST00727,PROD0035,Beauty,2024-02-13,2024-02,2,43.82,0,87.64,50.83,0,87.64,50.83,Organic Search,Mobile
ORD0004097,CUST00727,PROD0156,Sports,2023-11-29,2023-11,2,96.17,0,192.34,111.56,1,0.0,0.0,Organic Search,Mobile
ORD0004098,CUST00727,PROD0030,Beauty,2023-01-03,2023-01,2,30.52,0,61.04,21.97,0,61.04,21.97,Organic Search,Mobile
ORD0004099,CUST00727,PROD0117,Accessories,2024-02-11,2024-02,1,65.2,0,65.2,18.91,0,65.2,18.91,Organic Search,Mobile
ORD0004100,CUST00727,PROD0083,Clothing,2024-03-13,2024-03,3,25.2,0,75.6,40.82,0,75.6,40.82,Organic Search,Mobile
ORD0004101,CUST00728,PROD0098,Home & Living,2023-03-29,2023-03,1,101.77,0,101.77,42.74,1,0.0,0.0,Referral,Desktop
ORD0004102,CUST00728,PROD0119,Beauty,2023-02-21,2023-02,3,20.14,0,60.42,21.75,0,60.42,21.75,Referral,Desktop
ORD0004103,CUST00728,PROD0080,Sports,2023-11-22,2023-11,3,42.1,0.1,113.67,56.84,0,113.67,56.84,Referral,Desktop
ORD0004104,CUST00728,PROD0083,Clothing,2024-03-31,2024-03,3,25.2,0,75.6,40.82,0,75.6,40.82,Referral,Desktop
ORD0004105,CUST00728,PROD0075,Accessories,2023-06-19,2023-06,2,80.95,0,161.9,64.76,0,161.9,64.76,Referral,Desktop
ORD0004106,CUST00728,PROD0094,Home & Living,2023-04-12,2023-04,3,56.47,0,169.41,106.73,0,169.41,106.73,Referral,Desktop
ORD0004107,CUST00728,PROD0173,Footwear,2024-01-22,2024-01,2,87.72,0.1,157.9,67.9,0,157.9,67.9,Referral,Desktop
ORD0004108,CUST00728,PROD0131,Beauty,2023-03-01,2023-03,1,36.76,0,36.76,12.87,0,36.76,12.87,Referral,Desktop
ORD0004109,CUST00728,PROD0189,Home & Living,2023-10-30,2023-10,1,100.23,0.1,90.21,55.03,0,90.21,55.03,Referral,Desktop
ORD0004110,CUST00729,PROD0092,Beauty,2024-01-25,2024-01,1,19.38,0,19.38,6.2,1,0.0,0.0,Organic Search,Mobile
ORD0004111,CUST00729,PROD0010,Home & Living,2023-10-10,2023-10,2,50.82,0,101.64,38.62,1,0.0,0.0,Organic Search,Mobile
ORD0004112,CUST00729,PROD0072,Sports,2024-02-14,2024-02,3,81.55,0,244.65,134.56,0,244.65,134.56,Organic Search,Mobile
ORD0004113,CUST00729,PROD0133,Clothing,2023-08-28,2023-08,3,70.11,0,210.33,119.89,0,210.33,119.89,Organic Search,Mobile
ORD0004114,CUST00729,PROD0037,Clothing,2024-01-14,2024-01,3,99.72,0,299.16,113.68,0,299.16,113.68,Organic Search,Mobile
ORD0004115,CUST00729,PROD0163,Beauty,2023-12-01,2023-12,2,20.18,0,40.36,19.37,0,40.36,19.37,Organic Search,Mobile
ORD0004116,CUST00729,PROD0098,Home & Living,2024-02-28,2024-02,3,101.77,0,305.31,128.23,0,305.31,128.23,Organic Search,Mobile
ORD0004117,CUST00729,PROD0153,Accessories,2023-07-12,2023-07,1,85.5,0,85.5,47.88,0,85.5,47.88,Organic Search,Mobile
ORD0004118,CUST00729,PROD0059,Sports,2023-08-16,2023-08,3,76.4,0,229.2,116.89,0,229.2,116.89,Organic Search,Mobile
ORD0004119,CUST00729,PROD0083,Clothing,2023-09-03,2023-09,2,25.2,0,50.4,27.22,0,50.4,27.22,Organic Search,Mobile
ORD0004120,CUST00729,PROD0162,Home & Living,2023-08-02,2023-08,1,81.32,0,81.32,35.78,0,81.32,35.78,Organic Search,Mobile
ORD0004121,CUST00729,PROD0149,Beauty,2023-08-27,2023-08,2,65.53,0,131.06,68.15,0,131.06,68.15,Organic Search,Mobile
ORD0004122,CUST00729,PROD0171,Clothing,2023-12-09,2023-12,1,49.46,0,49.46,12.37,0,49.46,12.37,Organic Search,Mobile
ORD0004123,CUST00730,PROD0101,Footwear,2023-01-17,2023-01,2,191.81,0.05,364.44,160.35,0,364.44,160.35,Paid Social,Mobile
ORD0004124,CUST00730,PROD0133,Clothing,2023-11-09,2023-11,1,70.11,0,70.11,39.96,0,70.11,39.96,Paid Social,Mobile
ORD0004125,CUST00730,PROD0099,Home & Living,2023-09-13,2023-09,1,113.39,0.1,102.05,37.76,0,102.05,37.76,Paid Social,Mobile
ORD0004126,CUST00731,PROD0159,Beauty,2023-07-07,2023-07,2,20.79,0,41.58,12.89,0,41.58,12.89,Paid Social,Mobile
ORD0004127,CUST00731,PROD0088,Accessories,2024-01-19,2024-01,3,42.05,0,126.15,46.68,0,126.15,46.68,Paid Social,Mobile
ORD0004128,CUST00731,PROD0017,Home & Living,2023-08-03,2023-08,1,31.84,0.05,30.25,11.8,0,30.25,11.8,Paid Social,Mobile
ORD0004129,CUST00731,PROD0198,Sports,2023-11-24,2023-11,1,59.63,0,59.63,25.04,0,59.63,25.04,Paid Social,Mobile
ORD0004130,CUST00731,PROD0194,Accessories,2023-09-05,2023-09,1,80.84,0.05,76.8,39.17,0,76.8,39.17,Paid Social,Mobile
ORD0004131,CUST00731,PROD0047,Footwear,2023-10-14,2023-10,2,144.43,0.05,274.42,107.02,0,274.42,107.02,Paid Social,Mobile
ORD0004132,CUST00731,PROD0191,Accessories,2024-02-29,2024-02,1,42.93,0,42.93,21.04,0,42.93,21.04,Paid Social,Mobile
ORD0004133,CUST00732,PROD0149,Beauty,2023-11-28,2023-11,2,65.53,0,131.06,68.15,1,0.0,0.0,Organic Search,Mobile
ORD0004134,CUST00732,PROD0191,Accessories,2023-12-16,2023-12,2,42.93,0,85.86,42.07,0,85.86,42.07,Organic Search,Mobile
ORD0004135,CUST00732,PROD0081,Home & Living,2023-12-22,2023-12,3,97.71,0,293.13,76.21,1,0.0,0.0,Organic Search,Mobile
ORD0004136,CUST00732,PROD0019,Beauty,2023-07-12,2023-07,2,17.13,0,34.26,15.07,0,34.26,15.07,Organic Search,Mobile
ORD0004137,CUST00732,PROD0051,Footwear,2023-08-31,2023-08,2,119.28,0,238.56,135.98,0,238.56,135.98,Organic Search,Mobile
ORD0004138,CUST00732,PROD0098,Home & Living,2024-02-27,2024-02,3,101.77,0,305.31,128.23,0,305.31,128.23,Organic Search,Mobile
ORD0004139,CUST00732,PROD0183,Clothing,2023-10-09,2023-10,1,78.37,0,78.37,47.02,1,0.0,0.0,Organic Search,Mobile
ORD0004140,CUST00733,PROD0004,Accessories,2023-12-02,2023-12,2,19.48,0,38.96,24.54,0,38.96,24.54,Influencer,Tablet
ORD0004141,CUST00733,PROD0178,Clothing,2023-11-29,2023-11,2,60.67,0,121.34,48.54,0,121.34,48.54,Influencer,Tablet
ORD0004142,CUST00733,PROD0156,Sports,2023-03-29,2023-03,2,96.17,0,192.34,111.56,0,192.34,111.56,Influencer,Tablet
ORD0004143,CUST00733,PROD0158,Home & Living,2023-10-29,2023-10,3,50.83,0,152.49,71.67,0,152.49,71.67,Influencer,Tablet
ORD0004144,CUST00733,PROD0076,Clothing,2023-01-11,2023-01,2,54.02,0,108.04,33.49,0,108.04,33.49,Influencer,Tablet
ORD0004145,CUST00733,PROD0116,Footwear,2023-06-16,2023-06,3,141.52,0,424.56,186.81,1,0.0,0.0,Influencer,Tablet
ORD0004146,CUST00733,PROD0087,Home & Living,2023-12-03,2023-12,3,45.63,0,136.89,79.4,1,0.0,0.0,Influencer,Tablet
ORD0004147,CUST00733,PROD0041,Beauty,2024-02-19,2024-02,3,68.34,0,205.02,123.01,1,0.0,0.0,Influencer,Tablet
ORD0004148,CUST00734,PROD0134,Accessories,2023-08-19,2023-08,3,24.1,0.1,65.07,36.44,0,65.07,36.44,Paid Social,Mobile
ORD0004149,CUST00734,PROD0126,Sports,2022-10-06,2022-10,2,92.2,0,184.4,118.02,1,0.0,0.0,Paid Social,Mobile
ORD0004150,CUST00734,PROD0022,Sports,2023-10-27,2023-10,1,30.09,0,30.09,17.15,0,30.09,17.15,Paid Social,Mobile
ORD0004151,CUST00734,PROD0143,Beauty,2023-09-11,2023-09,3,15.9,0,47.7,30.53,1,0.0,0.0,Paid Social,Mobile
ORD0004152,CUST00735,PROD0192,Sports,2023-07-04,2023-07,1,82.92,0,82.92,43.12,0,82.92,43.12,Organic Search,Desktop
ORD0004153,CUST00735,PROD0003,Footwear,2023-01-10,2023-01,2,63.28,0,126.56,63.28,1,0.0,0.0,Organic Search,Desktop
ORD0004154,CUST00735,PROD0088,Accessories,2023-01-26,2023-01,2,42.05,0,84.1,31.12,0,84.1,31.12,Organic Search,Desktop
ORD0004155,CUST00735,PROD0074,Beauty,2024-01-27,2024-01,1,52.12,0,52.12,13.55,0,52.12,13.55,Organic Search,Desktop
ORD0004156,CUST00735,PROD0064,Footwear,2023-06-24,2023-06,3,190.18,0,570.54,222.51,0,570.54,222.51,Organic Search,Desktop
ORD0004157,CUST00736,PROD0114,Beauty,2023-09-23,2023-09,1,25.83,0,25.83,10.59,0,25.83,10.59,Direct,Mobile
ORD0004158,CUST00736,PROD0069,Beauty,2022-07-26,2022-07,2,52.71,0,105.42,63.25,1,0.0,0.0,Direct,Mobile
ORD0004159,CUST00736,PROD0026,Footwear,2022-06-29,2022-06,3,66.28,0,198.84,51.7,0,198.84,51.7,Direct,Mobile
ORD0004160,CUST00737,PROD0037,Clothing,2023-08-07,2023-08,1,99.72,0,99.72,37.89,0,99.72,37.89,Email,Desktop
ORD0004161,CUST00737,PROD0181,Home & Living,2023-09-26,2023-09,2,68.65,0.1,123.57,70.43,0,123.57,70.43,Email,Desktop
ORD0004162,CUST00738,PROD0124,Beauty,2022-05-06,2022-05,3,20.18,0.05,57.51,27.03,1,0.0,0.0,Paid Social,Mobile
ORD0004163,CUST00738,PROD0022,Sports,2023-02-14,2023-02,3,30.09,0.05,85.76,48.88,0,85.76,48.88,Paid Social,Mobile
ORD0004164,CUST00738,PROD0190,Beauty,2023-07-19,2023-07,3,23.73,0.05,67.63,29.76,0,67.63,29.76,Paid Social,Mobile
ORD0004165,CUST00739,PROD0173,Footwear,2023-11-25,2023-11,3,87.72,0,263.16,113.16,1,0.0,0.0,Paid Social,Mobile
ORD0004166,CUST00739,PROD0120,Home & Living,2023-10-09,2023-10,3,118.52,0.05,337.78,104.71,0,337.78,104.71,Paid Social,Mobile
ORD0004167,CUST00739,PROD0092,Beauty,2024-03-19,2024-03,3,19.38,0,58.14,18.6,0,58.14,18.6,Paid Social,Mobile
ORD0004168,CUST00739,PROD0057,Beauty,2023-03-06,2023-03,3,25.42,0.05,72.45,34.78,0,72.45,34.78,Paid Social,Mobile
ORD0004169,CUST00739,PROD0024,Beauty,2022-05-14,2022-05,1,20.35,0.05,19.33,7.93,0,19.33,7.93,Paid Social,Mobile
ORD0004170,CUST00739,PROD0106,Footwear,2022-06-13,2022-06,2,188.1,0.05,357.39,153.68,0,357.39,153.68,Paid Social,Mobile
ORD0004171,CUST00740,PROD0086,Clothing,2023-09-11,2023-09,1,82.15,0.2,65.72,37.46,1,0.0,0.0,Email,Mobile
ORD0004172,CUST00740,PROD0043,Footwear,2023-08-17,2023-08,3,62.01,0.15,158.13,98.04,0,158.13,98.04,Email,Mobile
ORD0004173,CUST00740,PROD0105,Sports,2022-11-26,2022-11,1,41.5,0,41.5,26.14,0,41.5,26.14,Email,Mobile
ORD0004174,CUST00740,PROD0092,Beauty,2023-09-22,2023-09,1,19.38,0,19.38,6.2,0,19.38,6.2,Email,Mobile
ORD0004175,CUST00740,PROD0064,Footwear,2023-07-20,2023-07,2,190.18,0,380.36,148.34,0,380.36,148.34,Email,Mobile
ORD0004176,CUST00740,PROD0187,Clothing,2023-01-14,2023-01,2,104.59,0.1,188.26,82.83,0,188.26,82.83,Email,Mobile
ORD0004177,CUST00740,PROD0141,Beauty,2023-03-28,2023-03,1,60.76,0.2,48.61,16.53,0,48.61,16.53,Email,Mobile
ORD0004178,CUST00741,PROD0187,Clothing,2022-07-16,2022-07,1,104.59,0.1,94.13,41.42,0,94.13,41.42,Paid Social,Mobile
ORD0004179,CUST00741,PROD0152,Accessories,2022-06-16,2022-06,3,36.62,0,109.86,48.34,0,109.86,48.34,Paid Social,Mobile
ORD0004180,CUST00741,PROD0121,Clothing,2022-07-02,2022-07,2,86.37,0,172.74,84.64,1,0.0,0.0,Paid Social,Mobile
ORD0004181,CUST00741,PROD0047,Footwear,2022-03-16,2022-03,2,144.43,0.1,259.97,101.39,1,0.0,0.0,Paid Social,Mobile
ORD0004182,CUST00741,PROD0007,Beauty,2022-09-08,2022-09,3,25.48,0.1,68.8,22.7,0,68.8,22.7,Paid Social,Mobile
ORD0004183,CUST00742,PROD0105,Sports,2022-10-19,2022-10,2,41.5,0,83.0,52.29,0,83.0,52.29,Paid Social,Mobile
ORD0004184,CUST00742,PROD0159,Beauty,2023-04-07,2023-04,2,20.79,0,41.58,12.89,0,41.58,12.89,Paid Social,Mobile
ORD0004185,CUST00742,PROD0179,Footwear,2022-08-04,2022-08,2,56.4,0,112.8,69.94,1,0.0,0.0,Paid Social,Mobile
ORD0004186,CUST00742,PROD0143,Beauty,2023-09-10,2023-09,3,15.9,0,47.7,30.53,0,47.7,30.53,Paid Social,Mobile
ORD0004187,CUST00742,PROD0081,Home & Living,2024-02-17,2024-02,1,97.71,0,97.71,25.4,1,0.0,0.0,Paid Social,Mobile
ORD0004188,CUST00742,PROD0197,Clothing,2023-08-21,2023-08,3,92.45,0.1,249.62,89.86,0,249.62,89.86,Paid Social,Mobile
